Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms),Strength training duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.346354484558105,,,,,43.46576690673828,-80.54268646240234,43.4658203125,-80.54265594482422,,,,7,,,,900000,,,
00:15:00.000-04:00,00:30:00.000-04:00,15.346354484558105,,,,,43.46574020385742,-80.54258728027344,43.46580123901367,-80.54255676269531,,,,9,,,,172926,,,
00:30:00.000-04:00,00:45:00.000-04:00,15.346353530883789,,,,,43.4656867980957,-80.54270935058594,43.465797424316406,-80.54249572753906,1.7207350730895996,2.2310984134674072,1.2103718519210815,44,,,,90278,,,
00:45:00.000-04:00,01:00:00.000-04:00,15.346353530883789,,,,,43.465633392333984,-80.54281616210938,43.465797424316406,-80.54269409179688,0.7623698711395264,0.8102468848228455,0.7144927978515625,,,,,900000,,,
01:00:00.000-04:00,01:15:00.000-04:00,15.346353530883789,,,,,43.46567916870117,-80.542724609375,43.46610641479492,-80.54269409179688,,,,9,,,,900000,,,
01:15:00.000-04:00,01:30:00.000-04:00,15.346353530883789,,,,,43.465538024902344,-80.54283142089844,43.46597671508789,-80.5424575805664,0.5758748054504395,0.8009994029998779,0.5135172605514526,60,,,,900000,,,
01:30:00.000-04:00,01:45:00.000-04:00,15.346353530883789,,,,,43.46544647216797,-80.54293060302734,43.46584701538086,-80.54268646240234,0.6113100647926331,0.6113100647926331,0.6113100647926331,,,,,900000,,,
01:45:00.000-04:00,02:00:00.000-04:00,15.346353530883789,,,,,,,,,0.6113100647926331,0.6113100647926331,0.6113100647926331,7,,,,900000,,,
02:00:00.000-04:00,02:15:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,,
02:15:00.000-04:00,02:30:00.000-04:00,15.346353530883789,,,,,43.46580505371094,-80.54270935058594,43.46583557128906,-80.54265594482422,,,,353,,,,900000,,,
02:30:00.000-04:00,02:45:00.000-04:00,15.346353530883789,,,,,,,,,,,,468,,,,900000,,,
02:45:00.000-04:00,03:00:00.000-04:00,15.346353530883789,,,,,43.46571731567383,-80.54273223876953,43.465816497802734,-80.5425796508789,0.8304941654205322,2.193171262741089,0.5069516897201538,75,,,,900000,,,
03:00:00.000-04:00,03:15:00.000-04:00,15.346353530883789,,,,,43.465728759765625,-80.54291534423828,43.465816497802734,-80.54267120361328,0.6163076758384705,0.7694153785705566,0.5787054896354675,,,,,900000,,,
03:15:00.000-04:00,03:30:00.000-04:00,15.346353530883789,,,,,43.465797424316406,-80.54265594482422,43.465797424316406,-80.54265594482422,,,,,,,,900000,,,
03:30:00.000-04:00,03:45:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,,
03:45:00.000-04:00,04:00:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,,
04:00:00.000-04:00,04:15:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,,
04:15:00.000-04:00,04:30:00.000-04:00,15.346353530883789,,,,,43.46576690673828,-80.54270935058594,43.46576690673828,-80.54270935058594,,,,,,,,900000,,,
04:30:00.000-04:00,04:45:00.000-04:00,15.346353530883789,,,,,43.465816497802734,-80.542724609375,43.465824127197266,-80.54267883300781,,,,,,,,900000,,,
04:45:00.000-04:00,05:00:00.000-04:00,15.346353530883789,,,,,43.46579360961914,-80.54267120361328,43.46579360961914,-80.54267120361328,,,,,,,,900000,,,
05:00:00.000-04:00,05:15:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,,
05:15:00.000-04:00,05:30:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,,
